Id,ShortName,FullName,HomePage
4629,"OVCISO","Optics Valley of China International Symposium on Optoelectronics, OVC Expo","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002071"
4630,"ISOT","International Symposium on Optomechatronic Technologies","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002942"
4632,"3PGCIC","International Conference on P2P, Parallel, Grid, Cloud and Internet Computing","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800224"
4633,"PV","Packet Video","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001688"
4634,"AISPAS","Aizu International Symposium on Parallel Algorithms/Architecture Synthesis","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000527"
4635,"ISPAW","IEEE International Symposium on Parallel and Distributed Processing with Applications Workshops","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800425"
4637,"IPDPS","Parallel and Distributed Processing, International Symposium","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000530"
4638,"WPDRTS","Workshop on Parallel and Distributed Real-Time Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000532"
4639,"PAAP","International Symposium on Parallel Architectures, Algorithms and Programming","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800289"
4640,"PI","The International Conference on Parallel Interconnects, PI, Proceedings","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002373"
4641,"PRS","Parallel Rendering Symposium","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000542"
4643,"PAC","Particle Accelerator, IEEE Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000544"
4644,"ICPAIR","International Conference on Pattern Analysis and Intelligent Robotics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800447"
4645,"CCPR","Chinese Conference on Pattern Recognition","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002495"
4646,"PRNI","International Workshop on Pattern Recognition in NeuroImaging","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800428"
4647,"PRRS","IAPR Workshop on Pattern Recognition in Remote Sensing","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002631"
4649,"PLT","International Workshop on Pen-Based Learning Technologies","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002500"
4651,"PETS-Winter","IEEE International Workshop on Performance Evaluation of Tracking and Surveillance","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1003087"
4652,"NAPMRC","Perpendicular Magnetic Recording Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002168"
4653,"POV","IEEE Workshop on Person-Oriented Vision","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800288"
4654,"ICPWC","IEEE International Conference on Personal Wireless Communication","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000549"
4655,"PIMRC Workshops","IEEE International Symposium on Personal, Indoor and Mobile Radio Communications Workshops","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800198"
4656,"MEMSTECH","International Conference on Perspective Technologies and Methods in MEMS Design","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001207"
4657,"JCPC","Joint Conferences on Pervasive Computing","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1003103"
4658,"ICPCA","International Conference on Pervasive Computing and Applications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001360"
4659,"PCSPA","International Conference on Pervasive Computing Signal Processing and Applications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800186"
4660,"PervasiveHealth","International Conference on Pervasive Computing Technologies for Healthcare, PervasiveHealth","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002011"
4662,"PDSW","Petascale Data Storage Workshop","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002681"
4664,"PCIC","Petroleum and Chemical Industry, Industrial Applications Society Annual Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000555"
4667,"ARRAY","IEEE International Symposium on Phased Array Systems and Technology","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000557"
4668,"PMCVG","Photometric Modeling for Computer Vision and Graphics, Workshop on","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002365"
4669,"ICP","International Conference on Photonics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800161"
4672,"SOPO","Symposium on Photonics and Optoelectronics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002859"
4673,"PS","International Conference on Photonics in Switching","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001354"
4674,"IPGC","IEEE PhotonicsGlobal@Singapore","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002625"
4675,"WCPEC","World Conference on Photovoltaic Energy Conversion","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000560"
4676,"PVSC","Photovoltaic Specialists, IEEE Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000561"
4677,"IPFA","International Symposium on Physical & Failure Analysis of Integrated Circuits","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000562"
4678,"PHYCMP","Workshop on Physics and Computation","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000563"
4679,"PCMDLS","International Workshop on Physics and Computer Modeling of Devices Based on Low-Dimensional Structures","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000566"
4680,"PHYCON","Physics and Control, Proceedings, International Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002139"
4681,"MSMW","International Kharkov Symposium on Physics and Engineering of Microwaves, Millimeter, and Submillimeter Waves","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000564"
4682,"LDS","International Workshop on Physics and Modeling of Devices Based on Low-Dimensional Structures","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000565"
4684,"IWPSD","International Workshop on Physics of Semiconductor Devices","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001671"
4685,"PBMCV","Proceedings of the Workshop on Physics-Based Modeling in Computer Vision","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002324"
4686,"PCS","Picture Coding Symposium","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002806"
4687,"SPAWDA","SPAWDA Symposium on Piezoelectricity, Acoustic Waves, and Device Applications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002617"
4688,"PMA","International Symposium on Plant Growth Modeling and Applications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001757"
4689,"ICOPS","IEEE International Conference on Plasma Science","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000568"
4690,"PPID","International Symposium on Plasma- and Process-Induced Damage","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000567"
4691,"PBG","Proceedings Eurographics/IEEE VGTC Symposium Point-Based Graphics, 2005","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002154"
4693,"PEP","IEEE International Symposium on Polymeric Electronics Packaging, Proceedings","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002282"
4694,"POLYTRONIC","IEEE Conference on Polymers and Adhesives in Microelectronics and Photonics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000570"
4695,"PORTABLE","IEEE International Conference on Portable Information Devices","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001991"
4696,"PLANS","Position Location and Navigation IEEE Symposium","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000571"
4697,"WPNC","Workshop on Positioning, Navigation and Communication","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001878"
4698,"PAWR","IEEE Topical Conference on Power Amplifiers for Wireless and Radio Applications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800300"
4699,"PECon","Power and Energy, IEEE International Conference on","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001118"
4700,"PECI","Power and Energy Conference at Illinois","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1003149"
4701,"APPEEC","Power and Energy Engineering Conference, Asia-Pacific","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002730"
4702,"PCCON","Power Conversion Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000572"
4703,"PEDSTC","Power Electronic and Drive Systems and Technologies Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800035"
4704,"PEDES","International Conference on Power Electronic Drives and Energy Systems for Industrial Growth","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000573"
4705,"CIEP","Power Electronics Congress, International","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000576"
4706,"ICPE","Internatonal Conference on Power Electronics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002517"
4707,"IICPE","India International Conference on Power Electronics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002516"
4708,"EPE","European Conference on Power Electronics and Applications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001483"
4710,"PEDS","International Conference on Power Electronics and Drive Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000574"
4711,"PEITS","Workshop on Power Electronics and Intelligent Transportation System","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002456"
4712,"PEMWA","IEEE Power Electronics and Machines in Wind Applications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002835"
4713,"IPEMC","Power Electronics and Motion Control International Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000575"
4714,"EPE-PEMC","Power Electronics and Motion Control Conference, International","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001299"
4716,"COBEP","Brazilian Power Electronics Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002976"
4717,"PEEW","IEEE Workshop Power Electronics Education, 2005","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002105"
4718,"PEDG","IEEE International Symposium on Power Electronics for Distributed Generation Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800105"
4719,"PET","Power Electronics in Transportation","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000577"
4720,"PESC","Power Electronics Specialists Annual IEEE Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000578"
4721,"ICPESA","International Conference on Power Electronics Systems and Applications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001090"
4722,"SPEEDAM","International Symposium on Power Electronics, Electrical Drives, Automation and Motion","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002096"
4723,"PEOCO","International Power Engineering and Optimization Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800107"
4724,"IPEC","International Power Engineering Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001879"
4725,"LESCOPE","Conference on Power Engineering Large Engineering Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000579"
4726,"PESAFR","IEEE Power Engineering Society Conference and Exposition in Africa, PowerAfrica","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001881"
4727,"PES","Power Engineering Society, IEEE General Meeting","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000581"
4728,"PESS","Power Engineering Society, IEEE Summer Meeting","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000582"
4729,"PESW","Power Engineering Society, IEEE Winter Meeting","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000580"
4730,"POWERENG","International Conference on Power Engineering, Energy and Electrical Drives","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001897"
4731,"POWERI","IEEE Power India Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002048"
4732,"PICA","Power Industry Computer Application Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000583"
4733,"ISPLC","IEEE International Symposium on Power Line Communications and Its Applications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001141"
4734,"MODSYM","Power Modulator, IEEE Symposium","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000584"
4736,"PQ","Power Quality and Supply Reliability Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002476"
4738,"ISPSD","International Symposium on Power Semiconductor Devices and Ics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000585"
4739,"IPSS","Power Sources, International Symposium","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000586"
4740,"NAPS","North American Power Symposium, 2009","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000587"
4741,"MEPCON","International Middle East Power Systems Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001828"
4742,"POWERCON","International Conference on Power System Technology","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000588"
4743,"PES","Power Systems Conference and Exposition, PSCE, IEEE","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002074"
4744,"PSC","Power Systems Conference: Advanced Metering, Protection, Control, Communication, and Distributed Resources","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002075"
4745,"ICPS","International Conference on Power Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1003160"
4746,"PTC","Power Tech Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000589"
4747,"ICPCES","International Conference on Power, Control and Embedded Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800260"
4748,"ISPCS","IEEE International Symposium on Precision Clock Synchronization for Measurement, Control and Communication","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001891"
4749,"CPEM","Conference on Precision Electromagnetic Measurements","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000590"
4751,"PROMISE","International Workshop on Predictor Models in Software Engineering","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001863"
4752,"PESOS","ICSE Workshop on Principles of Engineering Service Oriented Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002749"
4754,"CONGRESS","World Congress on Privacy, Security, Trust and the Management of e-Business","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002981"
4755,"PMAPS","International Conference on Probabilistic Methods Applied to Power Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001146"
4756,"PACC","International Conference on Process Automation, Control and Computing","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800458"
4757,"PSES","IEEE Symposium on Product Compliance Engineering","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001426"
4758,"ICPIM","International Conference on Product Innovation Management","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800454"
4760,"ICECom","International Conference on Applied Electromagnetics and Communications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001745"
4761,"AEMC","IEEE Applied Electromagnetics Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002458"
4762,"APACE","Asia-Pacific Conference on Applied Electromagnetics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001708"
4763,"AEM","Trans Black Sea Region Symposium on Applied Electromagnetism","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000045"
4764,"AE","International Conference on Applied Electronics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001892"
4765,"SAMI","International Symposium on Applied Machine Intelligence and Informatics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001666"
4767,"APEC","Applied Power Electronics Conference and Exposition Annual IEEE Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000047"
