Id,ShortName,FullName,HomePage
16203,"","Local Economy","http://www.tandfonline.com/loi/rlce20"
16204,"","Liquid Crystals Today","http://www.liquidcrystalstoday.com/"
16205,"","European Journal of Housing Policy","http://www.tandfonline.com/loi/reuj20"
16206,"","Accounting, Business and Financial History","http://www.tandfonline.com/loi/rabf20"
16207,"","Research Papers in Education","http://www.tandfonline.com/loi/rred20"
16208,"","Applied Financial Economics","http://www.tandfonline.com/loi/rafe20"
16209,"","The International Review of Retail, Distribution and Consumer Research","http://www.tandf.co.uk/journals/titles/09593969.asp"
16210,"","Journal of Marketing Communications","http://www.tandf.co.uk/journals/titles/13527266.asp"
16211,"","Accounting Education","http://www.tandfonline.com/loi/raed20"
16212,"","Planning Perspectives","http://www.tandf.co.uk/journals/titles/02665433.html"
16213,"","Managing Leisure","http://www.tandfonline.com/loi/rmle20"
16215,"","European Journal of Psychotherapy & Counselling",""
16218,"","Cognitive Neuropsychiatry","http://www.tandf.co.uk/journals/pcnp"
16220,"","Human Resource Development International","http://www.tandf.co.uk/journals/titles/13678868.asp"
16221,"","Review of Political Economy","http://www.tandfonline.com/loi/crpe20"
16222,"","European Journal of Engineering Education","http://www.tandfonline.com/loi/ceee20"
16224,"","Journal of Social Work in End-of-life & Palliative Care","http://www.tandfonline.com/loi/wswe20"
16225,"","International Journal of The Economics of Business","http://www.tandfonline.com/loi/cijb20"
16226,"","Acute Cardiac Care","http://informahealthcare.com/loi/acc"
16227,"","International Journal of Cardiovascular Interventions","http://informahealthcare.com/loi/acc"
16228,"","Journal of Visual Communication in Medicine","http://informahealthcare.com/loi/jau"
16230,"","Regions: The Newsletter of The Regional Studies Association",""
16231,"","Cognitive Behaviour Therapy","http://www.tandfonline.com/loi/sbeh20"
16232,"","Community, Work & Family",""
16233,"","Educational Media International","http://www.tandfonline.com/loi/remi20"
16235,"","Journal of Intercultural Studies","http://www.tandf.co.uk/journals/titles/07256868.asp"
16238,"","Strategies: Journal of Theory, Culture & Politics","http://www.tandfonline.com/loi/cstj20"
16239,"","International Planning Studies","http://www.tandfonline.com/loi/cips20"
16240,"","Women: A Cultural Review","http://www.tandfonline.com/loi/rwcr20"
16241,"","Mental Health, Religion & Culture","http://www.tandfonline.com/loi/cmhr20"
16242,"","Journal of Economic Methodology","http://www.tandfonline.com/loi/rjec20"
16245,"","Local Environment","http://www.tandf.co.uk/journals/cloe"
16246,"","Teachers and Teaching","http://www.tandfonline.com/loi/ctat20"
16248,"","Media History","http://www.tandf.co.uk/journals/carfax/13688804.html"
16249,"","Journal of Higher Education Policy and Management","http://www.tandfonline.com/loi/cjhe20"
16251,"","Intercultural Education","http://www.tandfonline.com/loi/ceji20"
16252,"","Journal of Genocide Research","http://www.tandf.co.uk/journals/titles/14623528.asp"
16253,"","Peace Review","http://www.tandf.co.uk/journals/titles/10402659.asp"
16254,"","Irish Studies Review","http://www.tandf.co.uk/journals/titles/09670882.asp"
16255,"","Science As Culture","http://www.tandf.co.uk/journals/csac"
16256,"","Teaching Education","http://www.tandfonline.com/loi/cted20"
16257,"","Educational Psychology in Practice",""
16258,"","Quality Assurance: Good Practice, Regulation, and Law","http://www.tandfonline.com/loi/uqua20"
16259,"","Education Economics","http://www.tandfonline.com/loi/cede20"
16260,"","Quality in Higher Education","http://www.tandfonline.com/loi/cqhe20"
16261,"","Journal of Children and Poverty","http://www.tandfonline.com/loi/cjcp20"
16262,"","Applied Mathematical Finance","http://www.informaworld.com/smpp/title~content=t713694021~db=all"
16264,"","Human Dimensions of Wildlife","http://www.tandf.co.uk/journals/titles/10871209.asp"
16265,"","Journal of Military Ethics","http://www.tandf.co.uk/journals/titles/15027570.html"
16266,"","Journal of Contemporary African Studies","http://www.tandfonline.com/loi/cjca20"
16268,"","Psychoanalytic Psychotherapy",""
16270,"","Interventions: International Journal of Postcolonial Studies","http://www.tandf.co.uk/journals/RIIJ"
16272,"","Westminster Studies in Education","http://www.tandfonline.com/loi/cwse19"
16273,"","Social Semiotics","http://www.tandfonline.com/loi/csos20"
16274,"","School Organisation","http://www.tandfonline.com/loi/cslm19"
16276,"","Anthropology & Medicine","http://www.tandf.co.uk/journals/canm"
16277,"","Asian Ethnicity","http://www.tandf.co.uk/journals/titles/14631369.asp"
16279,"","Pediatric Pathology & Laboratory Medicine","http://www.childrensmemorial.org/depts/pathology/pediatric-pathology-fellowship-program.aspx"
16280,"","Journal of Strategic Marketing","http://www.tandfonline.com/loi/rjsm20"
16282,"","Risk Decision and Policy","http://www.tandfonline.com/loi/brdp20"
16283,"","Japan Forum","http://www.tandf.co.uk/journals/routledge/09555803.html"
16285,"","Planning Theory & Practice","http://www.tandfonline.com/loi/rptp20"
16289,"","Urban Policy and Research","http://www.tandfonline.com/loi/cupr20"
16291,"","Scandinavian Journal of Nutrition","http://www.ncbi.nlm.nih.gov/pmc/journals/827/"
16293,"","Child Care in Practice",""
16294,"","Psychodynamic Practice",""
16295,"","Journal of Hiv/aids Prevention in Children & Youth","http://www.tandfonline.com/loi/whap20"
16297,"","The Psychologist-manager Journal",""
16300,"","International Journal for The Study of The Christian Church","http://www.tandf.co.uk/journals/titles/1474225x.asp"
16301,"","Communication Quarterly","http://www.tandfonline.com/loi/rcqu20"
16302,"","Asian Population Studies","http://www.tandfonline.com/loi/raps20"
16303,"","Socialism and Democracy","http://www.tandf.co.uk/journals/titles/08854300.asp"
16306,"","Stochastics An International Journal of Probability and Stochastic Processes","http://www.informaworld.com/smpp/title~content=t713652481~db=all"
16307,"","The New Educator","http://www.tandfonline.com/loi/utne20"
16309,"","Counselling and Psychotherapy Research",""
16310,"","Infant Observation",""
16311,"","Journal of Elections, Public Opinion & Parties","http://www.tandfonline.com/loi/fbep20"
16312,"","Journal of Civil Society","http://www.tandfonline.com/loi/rcis20"
16313,"","International Journal of Prisoner Health","http://www.tandfonline.com/toc/tijp20/current"
16314,"","The Nonproliferation Review","http://www.tandf.co.uk/journals/titles/10736700.asp"
16315,"","Psychological Perspectives",""
16318,"","Journal of Plant Interactions",""
16320,"","Journal of Atmospheric & Ocean Science","http://www.tandfonline.com/toc/ggao20/current"
16321,"","Journal of Jewish Education","http://www.tandf.co.uk/journals/titles/15244113.asp"
16323,"","Applied Bionics and Biomechanics","http://www.tandfonline.com/toc/tbob20/current"
16324,"","Ships and Offshore Structures","http://www.tandf.co.uk/journals/TSOS"
16325,"","Communication Reports",""
16327,"","Global Economic Review","http://www.tandfonline.com/loi/rger20"
16328,"","Journal of Political Science Education","http://www.tandfonline.com/loi/upse20"
16330,"","Visual Communication Quarterly","http://vcquarterly.org/"
16331,"","Communication Research Reports",""
16332,"","Neutron News","http://www.informaworld.com/openurl?genre=journal&issn=10448632"
16333,"","Polymer News","http://www.tandfonline.com/toc/gpln20/current"
16334,"","Nuclear Physics News","http://www.informaworld.com/openurl?genre=journal&issn=10506896"
16335,"","Virtual and Physical Prototyping","http://www.informaworld.com/openurl?genre=journal&issn=17452759"
16336,"","International Studies in Sociology of Education","http://www.tandfonline.com/loi/riss20"
16337,"","International Journal of Art Therapy","http://www.tandf.co.uk/journals/titles/17454832.asp"
16339,"","Technology, Pedagogy and Education","http://www.tandfonline.com/loi/rtpe20"
16341,"","Teacher Development","http://www.tandfonline.com/loi/rtde20"
16342,"","Educational Action Research","http://www.tandfonline.com/loi/reac20"
16343,"","The Journal of Positive Psychology",""
16344,"","Synchrotron Radiation News",""
16345,"","Pedagogy, Culture and Society","http://www.tandf.co.uk/journals/titles/14681366.asp"
16346,"","Journal of In-service Education","http://www.tandfonline.com/loi/rjie19"
16350,"","Global Public Health","http://www.tandf.co.uk/journals/RGPH"
16351,"","Mobilities","http://www.tandfonline.com/loi/rmob20"
16354,"","International Journal of Research & Method in Education","http://www.tandfonline.com/loi/cwse20"
16356,"","Ethnography and Education","http://www.tandfonline.com/loi/reae20"
16357,"","Social Influence","http://www.tandfonline.com/loi/psif20"
16358,"","Journal of School Choice","http://www.tandfonline.com/loi/wjsc20"
16359,"","Journal of Creativity in Mental Health","http://www.creativecounselor.org/Journal.html"
16360,"","Journal of Groups in Addiction & Recovery",""
16361,"","Journal of Immigrant & Refugee Studies",""
16362,"","Communication Yearbook",""
16364,"","Ethics and Education","http://www.tandfonline.com/loi/ceae20"
16365,"","Journal of Vocational Education & Training","http://www.tandfonline.com/loi/rjve20"
16367,"","Research in Post-compulsory Education","http://www.tandfonline.com/loi/rpce20"
16368,"","Nhsa Dialog: A Research-to-practice Journal for The Early Intervention Field",""
16369,"","Journal of Intercultural Communication Research",""
16371,"","Journal of Land Use Science","http://www.tandfonline.com/loi/tlus20"
16373,"","Spatial Economic Analysis","http://www.tandfonline.com/loi/rsea20"
16375,"","Journal of Hunger & Environmental Nutrition","http://www.tandfonline.com/toc/when20/current"
16376,"","Current Issues in Tourism","http://www.tandfonline.com/loi/rcit20"
16377,"","Journal of Tourism and Cultural Change","http://www.tandfonline.com/loi/rtcc20"
16379,"","International Journal of Bilingual Education and Bilingualism","http://www.tandfonline.com/loi/rbeb20"
16380,"","International Research in Geographical and Environmental Education","http://www.tandf.co.uk/journals/rgee"
16381,"","Current Issues in Language Planning","http://www.tandf.co.uk/journals/rclp"
16382,"","International Journal of Multilingualism","http://www.tandf.co.uk/journals/1479-0718"
16383,"","Journal of Multicultural Discourses","http://www.tandf.co.uk/journals/1744-7143"
16384,"","Journal of Ecotourism","http://www.tandfonline.com/loi/rbeb20"
16385,"","Evaluation & Research in Education","http://www.tandfonline.com/loi/revr20"
16386,"","Journal of Heritage Tourism","http://www.tandf.co.uk/journals/rjht"
16390,"","Journal of Theoretical Medicine","http://www.tandfonline.com/loi/gthm19"
16391,"","Consumption Markets & Culture","http://www.tandfonline.com/loi/gcmc20"
16392,"","History and Anthropology","http://www.tandf.co.uk/journals/titles/02757206.asp"
16393,"","International Journal of Cultural Policy","http://www.tandfonline.com/loi/gcul20"
16394,"","Pharmacy Education","http://pharmacyeducation.fip.org/"
16395,"","Urooncology",""
16396,"","Stochastics and Stochastics Reports",""
16397,"","Journal of Modern Jewish Studies","http://www.tandf.co.uk/journals/cmjs"
16398,"","Bridge Structures","http://www.tandfonline.com/loi/nbst20"
16400,"","Bshm Bulletin: Journal of The British Society for The History of Mathematics","http://www.informaworld.com/smpp/title~content=t741771156~db=all"
16401,"","Critical Studies in Education","http://www.tandfonline.com/loi/rcse20"
16402,"","Democracy and Security",""
16403,"","Edpacs",""
16404,"","Education 3-13","http://www.tandfonline.com/loi/rett20"
16405,"","Emotional and Behavioural Difficulties",""
16406,"","Energy Sources, Part B: Economics, Planning, and Policy","http://www.tandfonline.com/loi/uesb20"
16407,"","Ethics and Social Welfare","http://www.tandfonline.com/loi/resw20"
16408,"","Geomechanics and Geoengineering","http://www.tandf.co.uk/journals/tgeo"
16409,"","Georisk: Assessment and Management of Risk for Engineered Systems and Geohazards","http://www.tandfonline.com/loi/ngrk20"
16410,"","International Journal of Mining, Reclamation and Environment","http://www.tandfonline.com/loi/nsme20"
16413,"","Journal of Biological Dynamics","http://www.tandf.co.uk/journals/tjbd"
16414,"","Journal of Children and Media","http://www.tandfonline.com/loi/rchm20"
16415,"","Journal of Comparative Social Welfare","http://www.tandfonline.com/loi/rjcs20"
16416,"","Journal of Intervention and Statebuilding","http://www.tandfonline.com/loi/risb20"
16417,"","Journal of Mathematics and The Arts","http://www.informaworld.com/smpp/title~content=t755420531~db=all"
16419,"","Representation","http://www.tandfonline.com/loi/rrep20"
16420,"","Sport, Ethics and Philosophy","http://www.tandf.co.uk/journals/titles/17511321.asp"
16421,"","The Journal of Agricultural Education and Extension","http://www.tandfonline.com/loi/raee20"
16422,"","Twenty-first Century Society","http://www.tandfonline.com/loi/rsoc20"
16423,"","Victims & Offenders",""
16424,"","Vulnerable Children and Youth Studies","http://www.tandfonline.com/loi/rvch20"
16425,"","College Teaching","http://www.tandfonline.com/loi/vcol20"
16426,"","Hospital Topics",""
16427,"","The Journal of Education for Business",NULL
16428,"","Science Activities: Classroom Projects and Curriculum Ideas","http://www.tandfonline.com/loi/vsca20"
16429,"","The Social Studies","http://www.tandfonline.com/loi/vtss20"
